pgn,freq
e4=c5=Nf3=d6=d4=cxd4=Nxd4=e5=Nc3=exd4=Qxd4=Nc6,16
e4=e5=Nf3=Nc6=d4=exd4=c3=d5=exd5=Qxd5=Nxd4=Nxd4=cxd4=Nf6=Nc3=Bb4=Qa4+,16
e4=e5=Nf3=Nc6=Bb5=Nge7=O-O=Ng6=d4=exd4=Nxd4=Bc5=Be3=Nxd4=Bxd4=Bxd4=Qxd4=Qg5=Nc3=Nh4,16
d4=Nf6=c4=e6=Nf3=Bb4+=Qd2=Bxd2+,16
e4=e5=Nf3=Nc6=Bb5=Nf6,16
e4=c5=Nf3=Nc6=Nd4=cxd4,16
d4=d5=c4=dxc4=Nf3=c5=e3=cxd4=exd4=Be6=Nc3=Nf6=Bg5=Nd5=Qa4+=Nc6=Bxc4=Nb6,16
e4=e5=Nf3=Nc6=Bc4=Bc5=b4=Nf6=bxc5,16
d4=d5=c4=e6=Nc3=Nf6=Nxd5=exd5,16
e4=Nf6=Nc3=d5=e5=d4=exf6=dxc3=fxg7=cxd2+=Bxd2=Bxg7=Qh5=Bxb2=Qb5+,16
d4=d5=c4=e6=Nc3=Nf6=Bg5=Nbd7=cxd5=exd5=Nxd5=Nxd5=Bxd8=Bb4+=Qd2=Bxd2+=Kxd2=Kxd8,16
d4=d5=Bf4=Nf6=e3=c5=c3=Qb6=Qb3=c4=Qc2=Bf5=Qxf5=Qxb2=Qc8#,16
Nf3=d5=c4=dxc4=e3=Bg4=Bxc4=Nf6=Ne5=Bxd1=Bxf7#,16
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=e5=Nb5=d6=N1c3=a6=Na3=b5=Nd5=Nf6=Bg5=Qa5+=Bd2=Qd8=Bg5=Qa5+=Bd2=Qd8=Bg5,16
e4=c5=c3=Nf6=d3=Nd5=exd5,16
e4=c6=d4=d5=e5=Bf5=h4=e6=g4=Be4=f3=Bg6=h5,16
e4=e6=d4=d5=exd5=exd5=Nf3,16
e4=e5=Nf3=Nc6=Bb5=Nf6=O-O=Nxe4=d4=Nd6=dxe5=Nxb5=a4=Nbd4=Nxd4=d5=exd6=Nxd4=Qxd4=Qxd6=Qe4+=Qe6=Qd4=Qd6=Qe4+=Qe6=Qd4=Qd6=Qe4+,15
e4=e5=Nf3=Nc6=Bb5=a6,15
e4=c5=c3=Nf6=e5=Nd5=d4=cxd4=Qxd4=d6=Qxd5,15
e4=e5=Nf3=Nc6=Bb5=a6=Ba4,15
e4=Nf6=e5=Nd5=Nc3=d6=Nxd5,15
e4=c5=Nc3=Nc6=d3=g6=Be3=d6=d4=cxd4=Bxd4=Nxd4=Qxd4=Nf6=e5=dxe5=Bb5+=Bd7=Qxe5=Bxb5=Nxb5=Rc8=Rd1=Qa5+=c3,15
e4=d5=exd5=Nf6=c4=e6=dxe6=Bxe6=d4=Bb4+=Nc3=Ne4=Bd2=Qxd4=Nf3=Qxf2#,15
